func_100011_g,getIsPotionDurationMax
func_176734_d,getOpposite
func_176735_f,rotateYCCW
func_176736_b,getHorizontalIndex
func_176737_a,getFacingFromVector
func_176738_p,rotateZ
func_176739_a,byName
func_176740_k,getAxis
func_176741_a,random
func_176742_j,getName2
func_176743_c,getAxisDirection
func_176744_n,rotateX
func_176745_a,getIndex
func_176746_e,rotateY
func_176762_d,getUnlocalizedName
func_176764_b,byMetadata
func_176765_a,getMetadata
func_176766_a,byDyeDamage
func_176767_b,getDyeDamage
func_176768_e,getMapColor
func_176794_a,byMetadata
func_176796_a,getMetadata
func_176807_a,getMetadata
func_176809_c,getUnlocalizedName
func_176810_a,byMetadata
func_176825_a,byMetadata
func_176827_a,getMetadata
func_176828_c,getUnlocalizedName
func_176837_a,byMetadata
func_176839_a,getMetadata
func_176840_c,getUnlocalizedName
func_176852_c,getFacing
func_176853_a,byMetadata
func_176855_a,getMetadata
func_176856_a,forFacings
func_176870_a,fromFacingAxis
func_176878_a,forModelBlock
func_176879_a,byMetadata
func_176881_a,getMetadata
func_176882_c,getUnlocalizedName
func_176883_d,getModelBlock
func_176895_a,byMetadata
func_176896_a,getMetadata
func_176915_a,getMetadata
func_176916_a,byMetadata
func_176918_c,getUnlocalizedName
func_176924_a,byMetadata
func_176925_a,getMetadata
func_176927_c,getUnlocalizedName
func_176936_a,getMeta
func_176938_a,byMetadata
func_176939_c,getUnlocalizedName
func_176963_d,getUnlocalizedName
func_176964_a,getBlockType
func_176966_a,getTypes
func_176967_a,getType
func_176968_b,getMeta
func_177015_a,getMetadata
func_177016_a,byMetadata
func_177018_c,isAscending
func_177044_a,getMeta
func_177045_a,byMetadata
func_177053_a,readBufferedImage
func_177054_c,anaglyphColor
func_177059_a,registerSprites
func_177066_a,getFramebufferRaw
func_177067_a,renderName
func_177068_d,getRenderManager
func_177070_b,canRenderName
func_177071_a,shouldRender
func_177077_a,transformModelCount
func_177078_a,getModelCount
func_177082_d,getStackToRender
func_177087_b,getMainModel
func_177088_c,setScoreTeamColor
func_177089_b,removeLayer
func_177090_c,setDoRenderBrightness
func_177091_f,unsetBrightness
func_177092_a,setBrightness
func_177093_a,renderLayers
func_177094_a,addLayer
func_177105_a,setLightmap
func_177110_a,getPosition
func_177137_d,setModelVisibilities
func_177138_b,renderRightArm
func_177139_c,renderLeftArm
func_177141_a,doRenderLayer
func_177142_b,shouldCombineTextures
func_177177_a,initArmor
func_177178_a,getArmorResource
func_177181_a,getArmorResource
func_177194_a,setModelVisible
func_177219_e,isInterpolate
func_177221_b,getSpawnerPosition
func_177222_d,getMobRotation
func_177223_e,getPrevMobRotation
func_177226_a,withProperty
func_177227_a,getPropertyNames
func_177228_b,getProperties
func_177229_b,getValue
func_177230_c,getBlock
func_177231_a,cycleProperty
func_177232_a,cyclePropertyValue
func_177235_a,buildPropertyValueTable
func_177236_b,getPropertiesWithValue
func_177240_d,getResourcePackName
func_177241_a,getResourceLocation
func_177245_a,getInputStream
func_177250_b,addBranchingBlocks
func_177251_a,addBlockLine
func_177252_d,getBlocksToDestroy
func_177253_a,canMove
func_177254_c,getBlocksToMove
func_177255_a,reorderListAtCollision
func_177262_a,incrementHeight
func_177263_b,getColors
func_177264_c,getHeight
func_177267_c,getCraftingLayers
func_177268_a,getPatternByID
func_177269_e,hasCraftingStack
func_177270_d,hasValidCrafting
func_177271_a,getPatternName
func_177272_f,getCraftingStack
func_177273_b,getPatternID
func_177319_a,setResourcePackInstance
func_177332_b,getSkinType
func_177333_c,isSlimSkin
func_177334_a,getDefaultSkin
func_177335_a,getDefaultSkinLegacy
func_177338_f,getNextOffset
func_177339_a,clear
func_177340_e,getColorOffset
func_177341_i,hasPosition
func_177342_c,getNormalOffset
func_177343_g,getElements
func_177344_b,getUvOffsetById
func_177345_h,getElementCount
func_177346_d,hasColor
func_177347_a,hasUvOffset
func_177348_c,getElement
func_177350_b,hasNormal
func_177358_a,drawArrays
func_177359_a,bindBuffer
func_177361_b,unbindBuffer
func_177362_c,deleteGlBuffers
func_177367_b,getType
func_177368_f,getSize
func_177369_e,getIndex
func_177370_d,getElementCount
func_177372_a,isFirstOrUV
func_177374_g,isPositionElement
func_177375_c,getUsage
func_177384_a,getDisplayName
func_177395_a,getSize
func_177396_b,getDisplayName
func_177397_c,getGlConstant
func_177409_g,setHasEntities
func_177410_o,isLoaded
func_177411_a,getBiome
func_177412_p,getWorld
func_177413_a,getLightFor
func_177414_a,getEntitiesWithinAABBForEntity
func_177415_c,setInhabitedTime
func_177416_w,getInhabitedTime
func_177417_c,setChunkLoaded
func_177419_t,isTerrainPopulated
func_177420_a,setHeightMap
func_177421_e,setLightPopulated
func_177422_i,createNewTileEntity
func_177423_u,isLightPopulated
func_177424_a,getTileEntity
func_177425_e,removeTileEntity
func_177426_a,addTileEntity
func_177427_f,setModified
func_177429_s,getEntityLists
func_177430_a,getEntitiesOfTypeWithinAAAB
func_177431_a,setLightFor
func_177432_b,setLastSaveTime
func_177433_f,getHeight
func_177434_r,getTileEntityMap
func_177435_g,getBlockState
func_177436_a,setBlockState
func_177437_b,getBlockLightOpacity
func_177440_h,getPrecipitationHeight
func_177441_y,setSkylightUpdated
func_177442_v,getLowestHeight
func_177443_a,getLightSubtracted
func_177444_d,canSeeSky
func_177445_q,getHeightMap
func_177446_d,setTerrainPopulated
func_177451_a,getPlayerByUUID
func_177452_b,sendMessageToTeamOrAllPlayers
func_177453_a,sendMessageToAllTeamMembers
func_177458_a,getPossibleCreatures
func_177461_b,getBlockStateFor
func_177478_c,getNibbleIndex
func_177479_b,isLowerNibble
func_177480_a,getFromIndex
func_177481_a,getData
func_177482_a,setIndex
func_177483_b,getCoordinateIndex
func_177484_a,set
func_177485_a,get
func_177495_o,getHasNoSky
func_177496_h,getSpawnCoordinate
func_177497_p,getLightBrightnessTable
func_177499_m,getBiomeProvider
func_177500_n,doesWaterVaporize
func_177501_r,createWorldBorder
func_177507_b,getTileEntity
func_177508_d,getPos
func_177509_a,getBlockState
func_177510_a,hasState
func_177516_a,splitObjectName
func_177517_b,parsePathString
func_177518_c,getVariant
func_177520_a,rotateVertex
func_177521_b,combineXY
func_177523_a,rotateFace
func_177524_a,getModelRotation
func_177525_a,getMatrix4d
func_177552_f,getItemCameraTransforms
func_177554_e,getParticleTexture
func_177555_b,isAmbientOcclusion
func_177556_c,isGui3d
func_177569_a,registerVariant
func_177570_a,setupModelRegistry
func_177571_k,getItemsTextureLocations
func_177572_j,loadSprites
func_177573_e,getParentPath
func_177574_i,loadModels
func_177575_g,getVariantsTextureLocations
func_177576_f,getParentLocation
func_177577_b,loadVariantItemModels
func_177578_a,bakeModel
func_177580_d,getModelLocation
func_177581_b,hasItemModel
func_177582_d,makeItemModel
func_177583_a,getItemLocation
func_177585_a,getTextureLocations
func_177586_a,getModelBlockDefinition
func_177587_c,isCustomRenderer
func_177588_f,bakeBlockModels
func_177589_a,makeBakedQuad
func_177590_d,loadItemModels
func_177592_e,registerVariantNames
func_177593_l,makeItemModels
func_177594_c,loadModel
func_177595_c,loadVariantModels
func_177596_a,getVariantNames
func_177597_h,loadModelsCheck
func_177619_a,getValidStates
func_177620_e,getAllowedValues
func_177621_b,getBaseState
func_177622_c,getBlock
func_177623_d,getProperties
func_177637_a,where
func_177638_a,forBlock
func_177642_a,forBlock
func_177645_b,makeBakedModel
func_177646_a,setTexture
func_177648_a,addGeneralQuad
func_177650_a,addFaceQuad
func_177657_d,checkMissingPredicates
func_177658_c,makePredicateArray
func_177659_a,aisle
func_177660_a,start
func_177661_b,build
func_177662_a,where
func_177668_c,getUp
func_177669_b,getForwards
func_177670_a,translateOffset
func_177675_b,first
func_177676_a,build
func_177677_a,add
func_177681_a,match
func_177682_a,checkPatternAt
func_177683_a,translateOffset
func_177684_c,getPalmLength
func_177685_b,getThumbLength
func_177690_b,onWarningDistanceChanged
func_177691_a,onWarningTimeChanged
func_177692_a,onTransitionStarted
func_177693_a,onCenterChanged
func_177694_a,onSizeChanged
func_177695_c,onDamageBufferChanged
func_177696_b,onDamageAmountChanged
func_177699_b,getValueClass
func_177700_c,getAllowedValues
func_177701_a,getName
func_177702_a,getName
func_177706_a,create
func_177707_a,create
func_177708_a,create
func_177709_a,create
func_177712_a,create
func_177713_a,create
func_177714_a,create
func_177716_a,create
func_177719_a,create
func_177721_g,getCenterZ
func_177722_l,getSize
func_177723_b,setWarningTime
func_177724_b,setDamageBuffer
func_177725_a,setSize
func_177726_b,minX
func_177727_n,getDamageAmount
func_177728_d,maxX
func_177729_b,getClosestDistance
func_177730_a,contains
func_177731_f,getCenterX
func_177732_i,getTimeUntilTarget
func_177733_e,maxZ
func_177734_a,getStatus
func_177735_k,getListeners
func_177736_c,minZ
func_177737_a,addListener
func_177738_a,setTransition
func_177739_c,setCenter
func_177740_p,getWarningTime
func_177741_h,getDiameter
func_177742_m,getDamageBuffer
func_177743_a,contains
func_177744_c,setDamageAmount
func_177745_a,getClosestDistance
func_177746_a,contains
func_177747_c,setWarningDistance
func_177748_q,getWarningDistance
func_177749_o,getResizeSpeed
func_177750_a,setTransition
func_177751_j,getTargetSize
func_177766_a,getID
func_177774_c,getNameForObject
func_177775_a,register
func_177776_a,validateKey
func_177855_a,setBlockState
func_177856_a,getBlockState
func_177863_a,setDefaults
func_177864_b,build
func_177865_a,jsonToFactory
func_177951_i,distanceSq
func_177952_p,getZ
func_177954_c,distanceSq
func_177955_d,crossProduct
func_177956_o,getY
func_177957_d,distanceSqToCenter
func_177958_n,getX
func_177963_a,add
func_177964_d,north
func_177965_g,east
func_177967_a,offset
func_177968_d,south
func_177969_a,fromLong
func_177970_e,south
func_177971_a,add
func_177972_a,offset
func_177973_b,subtract
func_177974_f,east
func_177975_b,getAllInBoxMutable
func_177976_e,west
func_177977_b,down
func_177978_c,north
func_177979_c,down
func_177980_a,getAllInBox
func_177981_b,up
func_177982_a,add
func_177984_a,up
func_177985_f,west
func_177986_g,toLong
func_177999_q,getBranchBase
func_178001_a,renderChunkLayer
func_178002_a,addRenderChunk
func_178003_a,preRenderChunk
func_178004_a,initialize
func_178010_a,setupArrayPointers
func_178011_a,setSelected
func_178012_a,drawTextureAt
func_178013_b,canJoin
func_178016_b,releaseComponent
func_178017_a,renderComponent
func_178018_a,clickTextField
func_178019_b,releaseButton
func_178021_b,getComponent2
func_178022_a,getComponent1
func_178023_a,clickButton
func_178024_a,renderButton
func_178025_a,renderLabel
func_178026_a,clickComponent
func_178027_a,renderTextField
func_178038_a,framebufferRenderExt
func_178039_p,handleMouseInput
func_178040_a,updateItemPos
func_178042_f,mouseY
func_178043_a,renderSelected
func_178044_e,width
func_178045_g,mouseX
func_178047_f,getMouseY
func_178048_e,getWidth
func_178049_g,getMouseX
func_178051_a,blitIcon
func_178054_a,renderIcon
func_178055_t,populateEntries
func_178056_g,getFocusedControl
func_178057_f,getPageCount
func_178058_a,createEntry
func_178059_e,getPage
func_178060_e,markVisibility
func_178061_c,getComponent
func_178062_a,onKeyPressed
func_178063_a,createLabel
func_178064_i,nextPage
func_178065_a,createButton
func_178066_a,setComponentVisibility
func_178067_a,createSlider
func_178068_a,createTextField
func_178069_s,populateComponents
func_178071_h,previousPage
func_178080_a,register
func_178081_c,getIndex
func_178082_a,getParticleIcon
func_178083_a,getModelManager
func_178084_b,getMetadata
func_178085_b,rebuildCache
func_178086_a,register
func_178087_a,getParticleIcon
func_178088_b,getItemModel
func_178089_a,getItemModel
func_178099_a,renderItem
func_178100_c,getMapAngleFromPitch
func_178101_a,rotateArroundXAndY
func_178107_a,isBlockTranslucent
func_178108_a,renderBlockInHand
func_178113_a,getModelLocation
func_178119_d,registerAllBlocks
func_178120_a,getBlockStateMapper
func_178121_a,registerBlockWithStateMapper
func_178122_a,getTexture
func_178123_a,registerBuiltInBlocks
func_178124_c,reloadModels
func_178125_b,getModelForState
func_178126_b,getModelManager
func_178130_a,putStateModelLocations
func_178131_a,getPropertyString
func_178132_a,getModelResourceLocation
func_178144_a,calcRedstone
func_178147_e,getLapisAmount
func_178148_a,getEnchantmentList
func_178157_a,getBaseCoordinate
func_178158_a,createRenderChunks
func_178159_a,setCountChunksXYZ
func_178160_a,deleteGlResources
func_178161_a,getRenderChunk
func_178163_a,updateChunkPositions
func_178170_b,getItemStackLimit
func_178171_c,getSlotTexture
func_178173_c_,isBucket
func_178175_a,renderChestBrightness
func_178176_a,getInstance
func_178178_a,setVertexBuffer
func_178180_c,getBuffer
func_178181_a,getInstance
func_178184_a,getVertexTranslations
func_178203_a,getVertexBrightness
func_178209_a,getVertexData
func_178210_d,getFace
func_178211_c,getTintIndex
func_178212_b,hasTintIndex
func_178217_e,remapQuad
func_178235_a,setDefaultUvs
func_178236_a,getFaceUvs
func_178247_d,parsePositionTo
func_178248_a,parseEnumFacing
func_178249_e,parsePositionFrom
func_178250_a,parseFacesCheck
func_178251_a,parsePosition
func_178252_c,parseAxis
func_178253_b,parseFaces
func_178255_b,parseAngle
func_178256_a,parseRotation
func_178262_a,renderModelBrightnessColor
func_178264_a,renderModelBrightnessColorQuads
func_178266_a,renderModelBrightness
func_178267_a,renderModel
func_178268_a,initAtlasSprites
func_178269_a,getFluidHeight
func_178270_a,renderFluid
func_178273_a,getNeighbourInfo
func_178291_a,parseRotation
func_178292_b,parseUV
func_178294_a,deserialize
func_178295_k,hasParent
func_178298_a,getElements
func_178299_a,getParentFromMap
func_178300_b,isTexturePresent
func_178302_a,resolveTextureName
func_178303_d,isResolved
func_178304_d,startsWithHash
func_178305_e,getParentLocation
func_178307_a,deserialize
func_178308_c,resolveTextureName
func_178309_b,isAmbientOcclusion
func_178310_f,getRootModel
func_178311_c,isGui3d
func_178312_b,checkModelHierarchy
func_178325_a,getModelElements
func_178326_c,getParent
func_178328_a,getAmbientOcclusionEnabled
func_178329_b,getTextures
func_178331_a,parseFromReader
func_178337_a,parseTintIndex
func_178339_c,parseCullFace
func_178340_b,parseTexture
func_178345_c,getVertexRotatedRev
func_178346_b,getVertexV
func_178347_d,getVertexRotated
func_178348_a,getVertexU
func_178349_a,setUvs
func_178358_a,parseVector3f
func_178367_a,getFacing
func_178369_d,isHorizontal
func_178371_c,getYOffset
func_178372_b,getXOffset
func_178381_d,getAnchor
func_178382_a,expand
func_178383_a,getFacing
func_178384_c,getMax
func_178385_b,getMin
func_178391_a,isTransparent
func_178392_a,makeItemModel
func_178393_a,getSpans
func_178394_a,getBlockParts
func_178395_a,createOrExpandSpan
func_178396_a,checkTransition
func_178397_a,getBlockParts
func_178403_a,getPositionsDiv16
func_178404_a,storeVertexData
func_178406_a,rotateScale
func_178407_a,rotatePart
func_178408_a,applyFacing
func_178410_a,getFacingFromVertexData
func_178411_a,getMatrixIdentity
func_178412_b,getFaceBrightness
func_178413_a,getFaceShadeColor
func_178414_a,makeBakedQuad
func_178439_a,withSuffix
func_178440_a,withName
func_178441_a,build
func_178442_a,ignore
func_178446_a,putAllStateModelLocations
func_178447_a,registerBlockStateMapper
func_178448_a,registerBuiltInBlocks
func_178459_a,getWorld
func_178463_a,getBannerResourceLocation
func_178469_a,renderTileEntityAt
func_178473_b,freeRenderBuilder
func_178474_a,processTask
func_178475_b,getRegionRenderCacheBuilder
func_178485_b,getTileEntities
func_178486_a,setLayerUsed
func_178487_c,getState
func_178488_a,setVisibility
func_178489_a,isEmpty
func_178490_a,addTileEntity
func_178491_b,isLayerEmpty
func_178492_d,isLayerStarted
func_178493_c,setLayerStarted
func_178494_a,setState
func_178495_a,isVisible
func_178504_a,getDebugInfo
func_178505_b,updateChunkNow
func_178506_a,uploadVertexBuffer
func_178507_a,updateChunkLater
func_178509_c,updateTransparencyLater
func_178510_a,uploadDisplayList
func_178511_d,getNextChunkUpdate
func_178512_a,freeRenderBuilder
func_178513_e,clearChunkUpdates
func_178514_b,stopChunkUpdates
func_178515_c,allocateRenderBuilder
func_178516_a,runChunkUploads
func_178535_a,setStatus
func_178536_b,getRenderChunk
func_178537_h,isFinished
func_178538_g,getType
func_178539_a,addFinishRunnable
func_178540_f,getLock
func_178541_a,setRegionRenderCacheBuilder
func_178542_e,finish
func_178543_a,setCompiledChunk
func_178544_c,getCompiledChunk
func_178545_d,getRegionRenderCacheBuilder
func_178546_a,getStatus
func_178565_b,getVertexBufferByLayer
func_178566_a,deleteGlResources
func_178567_n,initModelviewMatrix
func_178568_j,getPosition
func_178569_m,isNeedsUpdate
func_178570_a,resortTransparency
func_178571_g,getCompiledChunk
func_178572_f,multModelviewMatrix
func_178573_a,preRenderBlocks
func_178574_d,makeCompileTaskChunk
func_178575_a,setNeedsUpdate
func_178577_a,setFrameIndex
func_178578_b,finishCompileTask
func_178579_c,getLockCompileTask
func_178580_a,setCompiledChunk
func_178581_b,rebuildChunk
func_178582_e,makeCompileTaskTransparency
func_178584_a,postRenderBlocks
func_178585_h,stopCompileTask
func_178600_a,getDisplayList
func_178603_a,getNeighborIndexAtFace
func_178604_a,floodFill
func_178605_a,getIndex
func_178606_a,setOpaqueCube
func_178607_a,computeVisibility
func_178608_c,getIndex
func_178609_b,getVisibleFacings
func_178610_a,addEdges
func_178618_a,setAllVisible
func_178619_a,setVisible
func_178620_a,setManyVisible
